DESCRICAO_EVENTO,CASE_ID,DATA_HORA_EVENTO,RESPONSAVEL_EVENTO,_PROCESSING_TIMESTAMP
03.00 - Pagamento,94003,2021-05-02 17:46:18,Paul Jones,2022-11-22 00:02:07.666219
03.00 - Pagamento,94021,2021-05-02 17:46:23,Paul Jones,2022-11-22 00:02:07.666219
03.00 - Pagamento,93797,2021-05-02 17:47:49,Paul Jones,2022-11-22 00:02:07.666219
03.00 - Pagamento,95099,2021-05-06 15:29:20,Michele Franklin,2022-11-22 00:02:07.666219
03.00 - Pagamento,46166,2021-05-15 11:21:17,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46166,2021-05-15 10:55:37,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,95610,2021-06-21 13:53:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48382,2021-06-21 16:14:16,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48382,2021-06-21 15:18:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48129,2021-06-21 15:18:28,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48129,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48089,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48089,2021-06-21 15:18:32,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48705,2021-06-21 15:18:36,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48705,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48514,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48514,2021-06-21 15:18:52,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51616,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51616,2021-06-21 15:19:15,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51617,2021-06-21 15:19:15,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51617,2021-06-21 16:16:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52844,2021-06-21 16:16:37,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52844,2021-06-21 15:19:29,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50940,2021-06-21 15:20:31,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50940,2021-06-21 16:16:37,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50858,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50858,2021-06-21 15:20:44,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50683,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50683,2021-06-21 15:20:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51287,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51287,2021-06-21 15:21:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51285,2021-06-21 15:21:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51285,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51276,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51276,2021-06-21 15:21:18,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51383,2021-06-21 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51383,2021-06-21 15:21:24,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50099,2021-06-21 15:21:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50099,2021-06-21 16:17:33,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48703,2021-06-21 15:23:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48703,2021-06-21 16:17:57,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48817,2021-06-21 15:23:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48817,2021-06-21 16:17:57,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48399,2021-06-21 15:23:19,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48399,2021-06-21 16:17:57,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48766,2021-06-21 15:36:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48766,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48669,2021-06-21 15:36:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48669,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48819,2021-06-21 15:36:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48819,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48733,2021-06-21 15:36:51,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48733,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47946,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47946,2021-06-21 15:37:06,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48277,2021-06-21 15:37:25,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,48277,2021-06-21 16:18:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49549,2021-06-21 15:37:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49549,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49360,2021-06-21 15:38:01,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49360,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50930,2021-06-21 15:38:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50930,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50494,2021-06-21 15:38:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50494,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50449,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50449,2021-06-21 15:38:29,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50438,2021-06-21 16:18:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50438,2021-06-21 15:38:29,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50289,2021-06-21 16:19:21,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50289,2021-06-21 15:39:02,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50254,2021-06-21 16:19:21,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50254,2021-06-21 15:39:12,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50352,2021-06-21 16:19:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,50352,2021-06-21 15:39:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52666,2021-06-21 16:19:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52666,2021-06-21 15:40:07,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52274,2021-06-21 16:20:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52274,2021-06-21 15:40:38,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52222,2021-06-21 16:20:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52222,2021-06-21 15:40:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52268,2021-06-21 15:40:52,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52268,2021-06-21 16:20:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52876,2021-06-21 16:20:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52876,2021-06-21 15:41:33,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52725,2021-06-21 15:41:44,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52725,2021-06-21 16:20:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82433,2021-06-21 16:40:25,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82980,2021-06-21 16:40:34,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82939,2021-06-21 16:46:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51746,2021-06-21 17:05:17,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51746,2021-06-21 17:30:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52160,2021-06-21 17:06:05,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,52160,2021-06-21 17:30:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51995,2021-06-21 17:06:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51995,2021-06-21 17:31:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51935,2021-06-21 17:06:53,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,51935,2021-06-21 17:31:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47304,2021-06-21 17:31:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47304,2021-06-21 17:07:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47401,2021-06-21 17:07:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47401,2021-06-21 17:31:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47081,2021-06-21 17:07:33,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47081,2021-06-21 17:32:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46991,2021-06-21 17:07:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46991,2021-06-21 17:32:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46996,2021-06-21 17:07:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46996,2021-06-21 17:32:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47088,2021-06-21 17:32:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47088,2021-06-21 17:08:00,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47479,2021-06-21 17:32:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,47479,2021-06-21 17:09:02,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46473,2021-06-21 17:33:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46473,2021-06-21 17:09:53,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46376,2021-06-21 17:10:01,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46376,2021-06-21 17:33:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46372,2021-06-21 17:33:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46372,2021-06-21 17:10:07,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46203,2021-06-21 17:34:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46203,2021-06-21 17:10:33,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46238,2021-06-21 17:34:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46238,2021-06-21 17:10:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46812,2021-06-21 17:10:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,46812,2021-06-21 17:34:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49676,2021-06-21 17:34:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49676,2021-06-21 17:11:00,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49630,2021-06-21 17:11:06,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,49630,2021-06-21 17:34:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,83066,2021-06-22 10:37:21,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82774,2021-06-22 10:37:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82846,2021-06-22 10:38:00,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82878,2021-06-22 10:38:04,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,82839,2021-06-22 10:38:09,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81712,2021-06-22 10:38:27,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81531,2021-06-22 11:28:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79278,2021-06-22 11:44:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79364,2021-06-22 11:45:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79370,2021-06-22 11:45:18,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79060,2021-06-22 12:10:36,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79164,2021-06-22 12:11:04,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79738,2021-06-22 12:11:14,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79843,2021-06-22 12:32:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79473,2021-06-22 12:32:38,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79617,2021-06-22 12:32:48,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79638,2021-06-22 12:32:48,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78461,2021-06-22 12:33:17,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78222,2021-06-22 12:33:51,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78420,2021-06-22 12:34:02,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78900,2021-06-22 12:34:17,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78892,2021-06-22 12:34:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78927,2021-06-22 12:34:25,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78982,2021-06-22 12:34:50,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78661,2021-06-22 12:35:18,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,78801,2021-06-22 12:35:18,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80923,2021-06-22 12:35:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81050,2021-06-22 12:36:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81343,2021-06-22 12:37:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81335,2021-06-22 12:37:08,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81405,2021-06-22 12:37:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,81098,2021-06-22 12:38:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80070,2021-06-22 12:38:38,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80224,2021-06-22 12:38:46,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80202,2021-06-22 12:38:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80186,2021-06-22 12:39:05,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79923,2021-06-22 12:39:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79971,2021-06-22 12:39:38,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,79969,2021-06-22 12:39:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80521,2021-06-22 12:39:51,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80318,2021-06-22 12:40:36,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,80317,2021-06-22 12:40:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89060,2021-06-22 12:41:14,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89039,2021-06-22 12:41:26,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89037,2021-06-22 12:41:26,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89119,2021-06-22 12:41:48,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89043,2021-06-22 12:41:52,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88941,2021-06-22 12:42:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88961,2021-06-22 12:42:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88934,2021-06-22 12:42:26,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89460,2021-06-22 13:16:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89587,2021-06-22 13:17:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89260,2021-06-22 13:17:29,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89259,2021-06-22 13:17:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89206,2021-06-22 13:17:44,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89296,2021-06-22 13:17:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88890,2021-06-22 13:18:18,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88264,2021-06-22 13:18:30,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88282,2021-06-22 13:19:03,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88313,2021-06-22 13:19:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88310,2021-06-22 13:19:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88152,2021-06-22 13:19:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88164,2021-06-22 13:19:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88631,2021-06-22 13:20:26,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88725,2021-06-22 13:20:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,88573,2021-06-22 13:21:40,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90672,2021-06-22 13:22:07,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90547,2021-06-22 13:23:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86926,2021-06-22 13:24:11,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86795,2021-06-22 13:24:15,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86539,2021-06-22 13:25:44,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86378,2021-06-22 16:12:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,87576,2021-06-22 16:13:48,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,87620,2021-06-22 16:14:00,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,87827,2021-06-22 16:14:33,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,87360,2021-06-22 16:14:43,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,87242,2021-06-22 16:14:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85258,2021-06-22 16:15:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85299,2021-06-22 16:15:46,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85305,2021-06-22 16:15:46,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,84793,2021-06-22 16:17:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85057,2021-06-22 16:17:10,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85064,2021-06-22 16:17:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85100,2021-06-22 16:17:27,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86069,2021-06-22 16:17:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86112,2021-06-22 16:17:58,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85994,2021-06-22 16:18:23,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,86195,2021-06-22 16:18:42,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85664,2021-06-22 16:37:29,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,85899,2021-06-22 16:38:21,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90203,2021-06-22 16:39:02,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90060,2021-06-22 16:39:23,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90369,2021-06-22 16:39:43,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,90248,2021-06-22 16:39:54,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89651,2021-06-22 16:40:45,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,89970,2021-06-22 16:41:13,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38438,2021-06-23 10:57:41,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38438,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38630,2021-06-23 10:57:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38630,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38355,2021-06-23 10:57:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38355,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38585,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38585,2021-06-23 10:57:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38509,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38509,2021-06-23 10:57:50,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39380,2021-06-23 10:58:14,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39380,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,36815,2021-06-23 10:58:35,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,36815,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37060,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37060,2021-06-23 10:58:35,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37970,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37970,2021-06-23 10:58:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37949,2021-06-23 10:58:47,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37949,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38146,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38146,2021-06-23 10:58:54,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39063,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39063,2021-06-23 10:59:34,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38457,2021-06-23 10:59:56,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38457,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38306,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38306,2021-06-23 11:00:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38444,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38444,2021-06-23 11:00:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39689,2021-06-23 11:00:39,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,39689,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37966,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37966,2021-06-23 11:01:15,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37629,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37629,2021-06-23 11:01:20,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37732,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37732,2021-06-23 11:01:57,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37703,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,37703,2021-06-23 11:02:05,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38153,2021-06-23 11:02:22,Patrick Long,2022-11-22 00:02:07.666219
03.00 - Pagamento,38153,2021-06-23 13:39:49,Patrick Long,2022-11-22 00:02:07.666219
